target_id,target_label,anchor_field,facility_type,facility_id,facility_name,operator,street_address,city,state,postal_code,latitude,longitude,source,source_date,license_status,rights_status,review_status,review_reason
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349581014,Ada Post Office,,,Ada,MN,,47.3002778,-96.5169444,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349575727,Rothsay Post Office,,,Rothsay,MN,,46.4734264,-96.2820101,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349562636,Round Lake Post Office,,,Round Lake,MN,,43.5412288,-95.4681986,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:13963025303,Royalton Post Office,,,Royalton,MN,,45.8301391,-94.2927620,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349577690,Rush City Post Office,,,Rush City,MN,,45.6839156,-92.9655629,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349564328,Rushford Post Office,,,Rushford,MN,,43.8061253,-91.7537916,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349562654,Rushmore Post Office,,,Rushmore,MN,,43.6187644,-95.8013894,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349565864,Russell Post Office,,,Russell,MN,,44.3196410,-95.9511821,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349563615,Ruthton Post Office,,,Ruthton,MN,,44.1769110,-96.1014179,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349568437,Sacred Heart Post Office,,,Sacred Heart,MN,,44.7875633,-95.3514193,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349590945,Saginaw Post Office,,,Saginaw,MN,,46.8555556,-92.4375000,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1526547393,Saginaw Post Office,,,Saginaw,MN,,46.8476881,-92.4181262,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349565140,Saint Charles Post Office,,,Saint Charles,MN,,43.9669284,-92.0645389,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349564696,Saint Clair Post Office,,,Saint Clair,MN,,44.0813558,-93.8557850,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:171052011,Saint Cloud Post Office,,,Saint Cloud,MN,,45.5612462,-94.1650327,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349582260,Saint Francis Post Office,,,Saint Francis,MN,,45.3867406,-93.3605930,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349582479,Saint Hilaire Post Office,,,Saint Hilaire,MN,,48.0138313,-96.2144827,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:639817982,Saint Hilaire Post Office,,,Saint Hilaire,MN,,48.0138545,-96.2144448,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349564208,Saint James Post Office,,,Saint James,MN,,43.9824577,-94.6291404,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:697179863,Saint Joseph Post Office,,,Saint Joseph,MN,,45.5656339,-94.3215395,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349573196,Saint Martin Post Office,,,Saint Martin,MN,,45.5019444,-94.6686111,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:2458087331,Saint Paul Post Office,,,Saint Paul,MN,,44.9475358,-93.0912724,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349566063,Saint Peter Post Office,,,Saint Peter,MN,,44.3246593,-93.9589759,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349589505,Saint Vincent Post Office,,,Saint Vincent,MN,,48.9677100,-97.2248075,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349580589,Salo Post Office,,,Salo,MN,,46.5722222,-92.8972222,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349589670,Salol Post Office,,,Salol,MN,,48.8661146,-95.5684586,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349566348,Sanborn Post Office,,,Sanborn,MN,,44.2100000,-95.1277778,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:972387623,Sandstone USPS,,,Sandstone,MN,,46.1333739,-92.8656220,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349563824,Sargeant Post Office,,,Sargeant,MN,,43.8053143,-92.8022602,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349577275,Sauk Centre Post Office,,,Sauk Centre,MN,,45.7355969,-94.9522663,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:13963025301,Sauk Rapids Post Office,,,Sauk Rapids,MN,,45.5986513,-94.1571937,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349590125,Saum Post Office,,,Saum,MN,,47.9749114,-94.6768264,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:124804614,Savage Post Office,,,Savage,MN,,44.7655664,-93.3570842,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349585596,Scandia Post Office,,,Scandia,MN,,45.2557123,-92.8002017,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1349622028,Seaforth Post Office,,,Seaforth,MN,,44.4779042,-95.3269196,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349565403,Searles Post Office,,,Searles,MN,,44.2286111,-94.4344444,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349571891,Sedan Post Office,,,Sedan,MN,,45.5755556,-95.2477778,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:14075940905,Seegar Square Station,,,Seegar Square Station,MN,,44.9677381,-93.0647640,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:13527138001,Send It,,,Send It,MN,,44.4327849,-95.7782801,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349577658,Shafer Post Office,,,Shafer,MN,,45.3858984,-92.7489524,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:42789253,Shakopee Post Office,,,Shakopee,MN,,44.7983043,-93.5233489,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349581037,Shelly Post Office,,,Shelly,MN,,47.4586178,-96.8217517,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:602708520,Shelly Post Office,,,Shelly,MN,,47.4586446,-96.8217631,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1354535974,Sherburn Post Office,,,Sherburn,MN,,43.6542453,-94.7281144,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349590601,Side Lake Post Office,,,Side Lake,MN,,47.6652778,-93.0155556,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349575067,Silver Creek Post Office,,,Silver Creek,MN,,45.3150000,-93.9794444,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349566876,Silver Lake Post Office,,,Silver Lake,MN,,44.9029974,-94.1964144,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1423407508,Slayton Post Office,,,Slayton,MN,,43.9883730,-95.7559881,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1469318790,Sleeman Canada Post,,,Sleeman Canada Post,MN,,48.7247096,-94.4279634,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:459515564,Sleepy Eye Post Office,,,Sleepy Eye,MN,,44.2981452,-94.7224949,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349588364,Solway Post Office,,,Solway,MN,,47.5200000,-95.1288889,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1182000242,South Haven Post Office,,,South Haven,MN,,45.2919795,-94.2146934,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:447027405,South St Paul US Post Office,,,South St Paul US,MN,,44.8940943,-93.0356008,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1393121572,Spicer Post Office,,,Spicer,MN,,45.2275102,-94.9419857,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349564028,Spring Grove Post Office,,,Spring Grove,MN,,43.5600854,-91.6358232,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349591942,Spring Lake Park Post Office,,,Spring Lake Park,MN,,45.1075000,-93.2373000,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349564283,Spring Valley Post Office,,,Spring Valley,MN,,43.6893693,-92.3905591,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349565341,Springfield Post Office,,,Springfield,MN,,44.2390779,-94.9772532,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349584496,Squaw Lake Post Office,,,Squaw Lake,MN,,47.6276470,-94.1373160,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:553845679,St. Michael Post Office,,,St. Michael,MN,,45.2093104,-93.6554714,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349577833,Stacy Post Office,,,Stacy,MN,,45.3990961,-92.9835096,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349579180,Stanchfield Post Office,,,Stanchfield,MN,,45.6733333,-93.1830556,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349578623,Staples Post Office,,,Staples,MN,,46.3563889,-94.7950000,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349571729,Starbuck Post Office,,,Starbuck,MN,,45.6050000,-95.5305556,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:555322110,Stevens Post Office,,,Stevens,MN,,45.5881477,-95.9130847,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349566852,Stewart Post Office,,,Stewart,MN,,44.7246693,-94.4855854,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:589539338,Stewartville Post Office,,,Stewartville,MN,,43.8541887,-92.4868448,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349585047,Stillwater Post Office,,,Stillwater,MN,,45.0558305,-92.8110696,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349564423,Storden Post Office,,,Storden,MN,,44.0388471,-95.3194416,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:5709345143,Strandquest Post Office,,,Strandquest,MN,,48.4901470,-96.4473098,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349586800,Strathcona Post Office,,,Strathcona,MN,,48.5537754,-96.1686291,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1469318794,Stratton Canada Post,,,Stratton Canada Post,MN,,48.6853085,-94.1629676,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349578865,Sturgeon Lake Post Office,,,Sturgeon Lake,MN,,46.3813779,-92.8258728,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349573080,Sunburg Post Office,,,Sunburg,MN,,45.3477636,-95.2385063,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:195183467,Swanville Post Office,,,Swanville,MN,,45.9139462,-94.6410123,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349579607,Swatara Post Office,,,Swatara,MN,,46.8955600,-93.6738900,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349584703,Taconite Post Office,,,Taconite,MN,,47.3127778,-93.3819444,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:13907898901,Talmoon Post Office,,,Talmoon,MN,,47.6012761,-93.7742970,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
mn-geofabrik-post-office-seed,MN Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:349579642,Tamarack Post Office,,,Tamarack,MN,,46.6471720,-93.1275905,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T02:16:42Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
