target_id,target_label,anchor_field,facility_type,facility_id,facility_name,operator,street_address,city,state,postal_code,latitude,longitude,source,source_date,license_status,rights_status,review_status,review_reason
national-post-office-tx-astrodome-4e10ef4349,Astrodome post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9904244762,,,,Astrodome,TX,,29.6799378,-95.4025255,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:8986247015,Timewise,,,SAM HOUSTON,TX,,29.7512329,-95.3229243,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:835908217,Timewise,,,SAM HOUSTON,TX,,29.7571794,-95.3928722,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:364600986,Twee's Corner Food Store,,,SAM HOUSTON,TX,,29.7261120,-95.3542866,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:10187245739,Winner's Corner,,,SAM HOUSTON,TX,,29.7378331,-95.3791578,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:674152166,Woods Food Mart,,,SAM HOUSTON,TX,,29.7850896,-95.3881010,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:12696387377,,,,Sharon's/Hallmark,TX,,31.7683640,-106.2975512,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1133246270,7-Eleven,,,Sharon's/Hallmark,TX,,31.7820099,-106.3028351,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:315351028,7-Eleven,,,Sharon's/Hallmark,TX,,31.7833723,-106.3225770,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:829946740,7-Eleven,,,Sharon's/Hallmark,TX,,31.7985996,-106.3230996,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:994032085,7-Eleven,,,Sharon's/Hallmark,TX,,31.7855421,-106.3359839,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:994032090,7-Eleven,,,Sharon's/Hallmark,TX,,31.7963429,-106.3327177,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:331195690,Chevron,,,Sharon's/Hallmark,TX,,31.7834279,-106.3237923,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:10245862259,Circle K,,,Sharon's/Hallmark,TX,,31.7832280,-106.2858013,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1013619123,Circle K,,,Sharon's/Hallmark,TX,,31.7708471,-106.3493407,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1112439073,Circle K,,,Sharon's/Hallmark,TX,,31.7694732,-106.3131031,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1133246278,Circle K,,,Sharon's/Hallmark,TX,,31.7832776,-106.3130019,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1435994191,Circle K,,,Sharon's/Hallmark,TX,,31.7447630,-106.3012118,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1504463319,Circle K,,,Sharon's/Hallmark,TX,,31.7537261,-106.3181805,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:171326385,Circle K,,,Sharon's/Hallmark,TX,,31.7377410,-106.2928738,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:463599127,Circle K,,,Sharon's/Hallmark,TX,,31.7516261,-106.3451370,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:463698233,Circle K,,,Sharon's/Hallmark,TX,,31.7439106,-106.2857737,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:652567695,Circle K,,,Sharon's/Hallmark,TX,,31.7673861,-106.2983156,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:667344285,Circle K,,,Sharon's/Hallmark,TX,,31.7678999,-106.2842384,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:693394123,Circle K,,,Sharon's/Hallmark,TX,,31.8015622,-106.3018009,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:994053274,Circle K,,,Sharon's/Hallmark,TX,,31.7952958,-106.3471387,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:666976875,DK,,,Sharon's/Hallmark,TX,,31.7437948,-106.3011279,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9168376661,El Super,,,Sharon's/Hallmark,TX,,31.7551745,-106.3464063,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:727498760,Food Mart,,,Sharon's/Hallmark,TX,,31.7650958,-106.3392972,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:994053269,Good Time Market,,,Sharon's/Hallmark,TX,,31.7966386,-106.3482365,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:10245862264,Murphy Express,,,Sharon's/Hallmark,TX,,31.7829361,-106.2845866,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1112815354,Murphy USA,,,Sharon's/Hallmark,TX,,31.7568591,-106.2725526,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:8091718493,Speedway,,,Sharon's/Hallmark,TX,,31.7643387,-106.3027074,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9008069969,Speedway,,,Sharon's/Hallmark,TX,,31.7724509,-106.3390336,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:305986972,Speedway,,,Sharon's/Hallmark,TX,,31.7535157,-106.3455752,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:973271903,Speedway,,,Sharon's/Hallmark,TX,,31.7599447,-106.3557189,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1013623670,Valero,,,Sharon's/Hallmark,TX,,31.7380500,-106.2912111,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sharon-s-hallmark-6709796b0d,Sharon's/Hallmark post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:667344284,Valero,,,Sharon's/Hallmark,TX,,31.7669167,-106.2854375,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-vidor-56f6f66a69,Vidor post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:13593915577,,,,Vidor,TX,,30.1203032,-94.0110755,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-vidor-56f6f66a69,Vidor post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:13910651837,,,,Vidor,TX,,30.1500032,-94.0181942,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-vidor-56f6f66a69,Vidor post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1086971212,,,,Vidor,TX,,30.1236198,-94.0128995,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-vidor-56f6f66a69,Vidor post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1086971281,,,,Vidor,TX,,30.1324816,-94.0155070,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-vidor-56f6f66a69,Vidor post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1261870888,,,,Vidor,TX,,30.1397729,-93.9953656,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-vidor-56f6f66a69,Vidor post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:139264033,,,,Vidor,TX,,30.0949765,-94.0067545,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-vidor-56f6f66a69,Vidor post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1086971994,Fast Break Food Store,,,Vidor,TX,,30.1308419,-94.0159010,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-vidor-56f6f66a69,Vidor post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:13041115018,Fuelbox,,,Vidor,TX,,30.1581823,-94.0166813,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-vidor-56f6f66a69,Vidor post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1086969978,Star Stop,,,Vidor,TX,,30.1320294,-94.0162256,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-vidor-56f6f66a69,Vidor post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:13039177235,Walmart Grab & Go,,,Vidor,TX,,30.1432042,-94.0152523,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
