target_id,target_label,anchor_field,facility_type,facility_id,facility_name,operator,street_address,city,state,postal_code,latitude,longitude,source,source_date,license_status,rights_status,review_status,review_reason
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:11115665247,Aloha Island Mart,,,FedEx,HI,,21.2857615,-157.8131332,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1015345800,Aloha Island Mart,,,FedEx,HI,,21.3105477,-157.8080801,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1358433720,Aloha Island Mart,,,FedEx,HI,,21.2882002,-157.7983254,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9861412463,Diamond Head Market,,,FedEx,HI,,21.2698166,-157.8115978,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:11110968901,Fort Ruger Market,,,FedEx,HI,,21.2718145,-157.8049860,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:4198281389,Holoholo Café & Market,,,FedEx,HI,,21.2790624,-157.8254623,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:7785909095,Honolulu Police Department Snack Shop,,,FedEx,HI,,21.3038596,-157.8512940,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:4844724058,Hula Mart,,,FedEx,HI,,21.3012383,-157.8453664,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:5796389653,Hyatt Regency Waikiki Farmers Market,,,FedEx,HI,,21.2761642,-157.8251415,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:3233852803,Island Country Markets,,,FedEx,HI,,21.2852671,-157.8357860,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:13613527395,Lawson Station,,,FedEx,HI,,21.2774449,-157.8304750,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:459512215,Mako's,,,FedEx,HI,,21.3042136,-157.8498239,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1040942183,Micronesia Mart,,,FedEx,HI,,21.2908400,-157.8361488,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:460472435,NomNom,,,FedEx,HI,,21.2802009,-157.8137278,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:13451155258,Number One Store,,,FedEx,HI,,21.2911968,-157.7971323,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:10208335793,Post Exchange,,,FedEx,HI,,21.2818964,-157.8350924,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:2889659278,Russell's,,,FedEx,HI,,21.2634681,-157.8208200,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:885719864,Shell,,,FedEx,HI,,21.2962042,-157.8293281,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9289182773,Texaco,,,FedEx,HI,,21.3204111,-157.8518041,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1006857742,Texaco,,,FedEx,HI,,21.2812275,-157.8008470,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1466583733,Texaco,,,FedEx,HI,,21.3207040,-157.8667695,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:486066729,Texaco,,,FedEx,HI,,21.2993124,-157.8440889,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:490275125,Texaco,,,FedEx,HI,,21.2955889,-157.8491051,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:856647476,Texaco,,,FedEx,HI,,21.2888217,-157.8158931,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:13429683187,Uncle Paul Corner Store,,,FedEx,HI,,21.3081235,-157.8109567,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:4339532394,Whalers General Store,,,FedEx,HI,,21.2813494,-157.8287142,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:11060766552,Wholesale Unlimited,,,FedEx,HI,,21.2956721,-157.8411427,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:10174735273,Wiki Wiki Market,,,FedEx,HI,,21.2817317,-157.8374336,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:441381364,nomnom,,,FedEx,HI,,21.3228262,-157.8651471,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:462057947,nomnom,,,FedEx,HI,,21.3027013,-157.8531432,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-89c3ba0615,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:467909239,nomnom,,,FedEx,HI,,21.3251503,-157.8782333,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:5457893021,,,,FedEx,HI,,19.7228291,-155.0835704,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:8218138420,,,,FedEx,HI,,19.6834097,-155.0822896,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9161272862,,,,FedEx,HI,,19.6973286,-155.0631730,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:303234302,,,,FedEx,HI,,19.7122692,-155.0775106,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:303231973,7-Eleven,,,FedEx,HI,,19.7157548,-155.0827327,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:468197829,7-Eleven,,,FedEx,HI,,19.7026407,-155.0748602,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:770824127,7-Eleven,,,FedEx,HI,,19.7096829,-155.0757827,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:663291645,76,,,FedEx,HI,,19.7229417,-155.0636845,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:232596164,Aloha Island Mart,,,FedEx,HI,,19.7218057,-155.0783403,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:846969356,Aloha Island Mart,,,FedEx,HI,,19.6849962,-155.0694704,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:7903283677,Aloha Petroleum,,,FedEx,HI,,19.6842438,-155.0696982,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:5458150821,Banyan Mini Mart,,,FedEx,HI,,19.7276825,-155.0665957,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:7903283680,Kagimoto’s,,,FedEx,HI,,19.6850862,-155.0690731,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:799152726,Kai Store,,,FedEx,HI,,19.6945989,-155.0685184,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:13832000361,Keaukaha General Store,,,FedEx,HI,,19.7273532,-155.0540469,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:8197600952,Lani’s Island Snack Shack,,,FedEx,HI,,19.7130953,-155.0695539,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:14024052144,Manono Minimart,,,FedEx,HI,,19.7159276,-155.0706039,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9488346188,Marcy’s Variety Store,,,FedEx,HI,,19.6991088,-155.0660049,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:3907269457,Minit Stop,,,FedEx,HI,,19.7096553,-155.0647445,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:232851584,Minit Stop,,,FedEx,HI,,19.6956339,-155.0666043,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:8218138421,Ohana Foods,,,FedEx,HI,,19.6833958,-155.0825306,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:13918491159,Safeway Fuel Station,,,FedEx,HI,,19.6994669,-155.0611436,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:5457893022,Shell,,,FedEx,HI,,19.7230512,-155.0840940,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-c4048ca71c,FedEx post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:770034246,nomnom,,,FedEx,HI,,19.7020817,-155.0727090,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:13449999834,,,,FedEx Office,HI,,21.4250402,-157.9517800,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:13610845159,,,,FedEx Office,HI,,21.3687709,-157.9569847,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1222903244,,,,FedEx Office,HI,,21.3943168,-157.9705962,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:12074832302,7-Eleven,,,FedEx Office,HI,,21.4249929,-158.0023845,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:13702885277,7-Eleven,,,FedEx Office,HI,,21.3847324,-157.9450093,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1086581281,7-Eleven,,,FedEx Office,HI,,21.4021412,-157.9701309,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:462874655,7-Eleven,,,FedEx Office,HI,,21.3933052,-157.9699945,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:515057021,7-Eleven,,,FedEx Office,HI,,21.3903021,-157.9528902,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:826910773,7-Eleven,,,FedEx Office,HI,,21.3798366,-157.9376928,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:938640831,7-Eleven,,,FedEx Office,HI,,21.3842490,-158.0010178,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1327660815,Aloha Island Mart,,,FedEx Office,HI,,21.3844940,-158.0048273,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1334649345,Aloha Island Mart,,,FedEx Office,HI,,21.3803806,-158.0193309,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:833672941,Aloha Island Mart,,,FedEx Office,HI,,21.4119096,-157.9998069,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:13846866260,FoodMart,,,FedEx Office,HI,,21.3825757,-157.9452148,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:818008170,Mari's Market,,,FedEx Office,HI,,21.4288264,-158.0156981,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:448978910,Pearl City Mini Mart,,,FedEx Office,HI,,21.3813898,-157.9730521,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:12298409121,Shell,,,FedEx Office,HI,,21.3820912,-158.0158461,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1299356594,Shell,,,FedEx Office,HI,,21.4192782,-158.0047010,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-office-5b5e62b74d,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1323288714,Shell,,,FedEx Office,HI,,21.3893715,-158.0044135,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-office-d898801937,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:10767763402,,,,FedEx Office,HI,,21.3347057,-157.8613147,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-hi-fedex-office-d898801937,FedEx Office post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1295965139,,,,FedEx Office,HI,,21.3344250,-157.8797179,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
